content	timeStamp	tweetId	userId	topic	swn3_negative_words	sentiStrength_pos	afinn_positive_words	afinn_positiveness	swn3_neutral_words	afinn_negative_words	afinn_negativeness	label	lex_positive_words	swn3_negativeness	swn3_positive_words	swn3_positiveness	lex_negative_words	supervised_polarity	sentiStrength_neg
@ATTCustomerCare @att @apple I already have an iPhone 4 with an ATT contract. Can I buy a factory UNLOCKED iPhone 4S with my contract?	2011-10-18 16:40:31	126336867477094400	noUser	apple	9	1	0	0	3	0	0	neutral	0	-1.0001859664916992	2	0.39453125	0	positive	-1
RT @HowardMortman: .RT @edatpost: .@Apple fan Eric Holder spotted at the Genius Store http://t.co/7vZSIXpy	2011-10-18 16:39:48	126336687382081536	noUser	apple	0	1	1	3	4	0	0	neutral	1	0.0	2	0.38671875	0	neutral	-1
@APPLE Wow @MOTOROLA Just crushed your dreams....	2011-10-18 16:31:29	126334597431697408	noUser	apple	1	3	2	5	0	1	-2	negative	3	-0.1875	2	0.297607421875	0	neutral	-1
Time to play a game called wait at the @apple store forever because the tourists are taking forever with their genius appointments.	2011-10-18 16:29:52	126334188583530496	noUser	apple	3	1	0	0	5	0	0	negative	1	-0.203704833984375	4	0.7568362950703431	1	neutral	-1
RT @phxguy88: Oh, just fuck you, @apple. Already?? ---&gt;  iPhone 5 on schedule for summer launch? http://t.co/Ofh9PTaG via @BGR	2011-10-18 16:19:06	126331480233353216	noUser	apple	0	1	0	0	6	1	-4	negative	1	0.0	3	0.328857421875	0	positive	-2
Hi @apple. Household has 4 iphones, 2 ipads, 2 minis, 2 apple tv, AirPorts, Timecapsule +. Whats a usable iPhoto sharing setup? /cc @maddox	2011-10-18 16:18:36	126331354718801921	noUser	apple	3	1	0	0	8	0	0	neutral	1	-0.234375	1	0.0625	0	positive	-1
Oh, just fuck you, @apple. Already?? ---&gt;  iPhone 5 on schedule for summer launch? http://t.co/Ofh9PTaG via @BGR	2011-10-18 16:18:30	126331327271284736	noUser	apple	0	1	0	0	6	1	-4	negative	1	0.0	3	0.328857421875	0	positive	-2
RT @edatpost: Bah! Genius BAR // RT @edatpost: .@Apple fan Eric Holder spotted at the Genius Store http://t.co/FTLttLPn	2011-10-18 16:17:06	126330974270271488	noUser	apple	1	2	1	3	4	0	0	neutral	2	-0.09375	3	0.76171875	1	positive	-1
#motoactiv? Methinks @apple and maybe @Nike are already prepping lawsuits	2011-10-18 16:13:50	126330155441467392	noUser	apple	0	1	0	0	2	1	-2	neutral	0	0.0	1	0.125	0	neutral	-1
@apple you need to get serie in canada you will get so much more money	2011-10-18 16:10:47	126329388320043008	noUser	apple	1	1	0	0	5	0	0	neutral	1	-0.083984375	4	0.30481720154057257	0	neutral	-1
Check this video out -- moe. plays Live on iPads. Video dedicated in memory of #SteveJobs http://t.co/XSiyDnqu @ipad @mac @apple #brilliant	2011-10-18 16:09:41	126329109759524865	noUser	apple	1	2	2	6	3	0	0	neutral	3	-0.002384185791015625	6	0.9070260532898828	0	neutral	-1
@Apple you need to make it easier for people to know what songs that have downloaded from iTunes:  http://t.co/8iAaraLR	2011-10-18 16:08:23	126328782700285952	noUser	apple	2	1	0	0	2	0	0	negative	1	-0.20843791961669922	2	0.32305911187813807	0	neutral	-1
Bah! Genius BAR // RT @edatpost: .@Apple fan Eric Holder spotted at the Genius Store http://t.co/FTLttLPn	2011-10-18 16:06:58	126328424624160768	noUser	apple	1	2	1	3	4	0	0	neutral	2	-0.09375	3	0.76171875	1	neutral	-1
Evolution of @Apple Ads 1975-2002: http://t.co/QTOqOZ42 @thesavoia #stevejobs #tech #art	2011-10-18 16:00:51	126326886354784256	noUser	apple	0	1	0	0	2	0	0	neutral	0	0.0	1	0.125	0	neutral	-1
@DailyDealChat @apple Thanks!!	2011-10-18 15:56:32	126325800080392193	noUser	apple	0	3	1	2	1	0	0	positive	0	0.0	0	0.0	0	positive	-1
WTF?!?! @apple the new iOS 5 doesn't allow you NOT to get push notifications from newstand? and SIRI just keeps yapping FUCK!	2011-10-18 15:53:51	126325125749542913	noUser	apple	2	1	1	1	2	2	-8	negative	2	-0.6308364868164062	4	0.2660560617077863	0	negative	-4
@apple #siri http://t.co/k7b686hX	2011-10-18 15:53:38	126325069281624064	noUser	apple	0	1	0	0	0	0	0	neutral	0	0.0	0	0.0	0	neutral	-1
.RT @edatpost: .@Apple fan Eric Holder spotted at the Genius Store http://t.co/LCTPxHF5	2011-10-18 15:51:51	126324621279641601	noUser	apple	0	1	1	3	4	0	0	neutral	1	0.0	2	0.38671875	0	neutral	-1
@Apple, on the #iPad with #iOS5, why has the Messages Icon been included when it can't be used?	2011-10-18 15:51:39	126324573384871936	noUser	apple	0	1	0	0	5	0	0	negative	0	0.0	3	0.1876220703125	0	negative	-1
@Steelo254 yea! I pre-order through @apple and they sorry too just like #AT&amp;T	2011-10-18 15:50:56	126324389741473792	noUser	apple	3	2	1	2	0	1	-1	negative	2	-0.203125	4	0.479736328125	2	negative	-2
RT @edatpost: .@Apple fan Eric Holder spotted at the Genius Store http://t.co/FTLttLPn	2011-10-18 15:50:24	126324256236765185	noUser	apple	0	1	1	3	4	0	0	neutral	1	0.0	2	0.38671875	0	neutral	-1
iPads Replace Bound Playbooks on Some N.F.L. Teams http://t.co/2UXAWKwf @apple @nytimes	2011-10-18 15:50:05	126324177501302784	noUser	apple	2	1	0	0	0	0	0	positive	0	-0.0638580322265625	2	0.1953125	0	neutral	-1
Interesting... @apple now requires you to have a reservation ?         #apple #iphone #4S    :  http://t.co/zZK4fTii	2011-10-18 15:49:41	126324077513293824	noUser	apple	3	2	1	2	2	0	0	negative	1	-0.19085979461669922	1	0.375	0	neutral	-1
@apple..good ipad	2011-10-18 15:48:32	126323785145126912	noUser	apple	0	1	0	0	0	0	0	positive	0	0.0	0	0.0	0	neutral	-1
RT @edatpost: .@Apple fan Eric Holder spotted at the Genius Store http://t.co/OshPyV2G	2011-10-18 15:47:41	126323574989520896	noUser	apple	0	1	1	3	4	0	0	neutral	1	0.0	2	0.38671875	0	neutral	-1
.@Apple fan Eric Holder spotted at the Genius Store http://t.co/FTLttLPn	2011-10-18 15:47:32	126323533696614402	noUser	apple	0	1	1	3	4	0	0	neutral	1	0.0	2	0.38671875	0	neutral	-1
@apple @siri is efffing amazing!!	2011-10-18 15:41:41	126322063332999169	noUser	apple	0	4	1	4	0	0	0	positive	1	0.0	1	0.5	0	positive	-1
RT @DailyDealChat: @bidmyway I like your app for the @apple iPhone very simple and easy to use!	2011-10-18 15:38:14	126321197062426624	noUser	apple	1	2	2	3	0	0	0	neutral	3	-0.03125	5	0.7441864013671875	0	positive	-1
@apple why is my iPhone battery so crappy #fail	2011-10-18 15:38:08	126321169468100609	noUser	apple	3	1	0	0	2	1	-2	negative	0	-1.0860595703125	0	0.0	1	negative	-3
@bidmyway I like your app for the @apple iPhone very simple and easy to use!	2011-10-18 15:34:28	126320247379730432	noUser	apple	1	2	2	3	0	0	0	neutral	3	-0.03125	5	0.7441864013671875	0	positive	-1
Thanks, @Apple. Now even more people on the bus are talking to inanimate objects. Harder than ever to tell who's crazy and who's hip.	2011-10-18 15:33:47	126320076063379456	noUser	apple	5	2	1	2	7	1	-2	neutral	1	-0.798828125	4	0.3025970458984375	1	positive	-1
My @Apple @macbook keyboard will not type :(	2011-10-18 15:33:37	126320033369563138	noUser	apple	1	1	0	0	2	0	0	negative	1	-0.625	1	0.00390625	0	neutral	-1
Amazing new @Apple iOs 5 feature.  http://t.co/jatFVfpM	2011-10-18 15:30:15	126319186141130752	noUser	apple	0	3	1	4	1	0	0	positive	1	0.0	3	0.6383056640625	0	neutral	-1
Noticed how @apple has added the like &amp; tweet icons on their page? http://t.co/PZoNZeC8 #like #facebook #tweet	2011-10-18 15:27:44	126318553031917569	noUser	apple	0	2	2	4	3	0	0	neutral	2	0.0	4	0.5166015625	0	neutral	-1
RT @TripLingo: We're one of a few &quot;Featured Education Apps&quot; on the @Apple **Website** today, sweet! http://t.co/0yWvbe1Z	2011-10-18 15:25:35	126318009647235072	noUser	apple	1	3	1	2	2	0	0	positive	1	-0.0625	5	0.3429832458496094	0	positive	-1
@apple shorty a p.c me im a #mac	2011-10-18 15:22:22	126317201962700800	noUser	apple	2	1	0	0	3	0	0	neutral	0	-0.125	0	0.0	0	neutral	-1
@rtimbuc thx for publicly coming out out of the @Apple closet ... :)	2011-10-18 15:19:57	126316594971422720	noUser	apple	2	1	0	0	2	0	0	neutral	0	-0.00476837158203125	1	0.0703125	0	positive	-1
Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/2XJZaLCs #PampersHelloApps	2011-10-18 15:18:18	126316179429134336	noUser	apple	3	2	1	4	2	0	0	neutral	0	-0.21240234375	3	0.1826362358260667	0	positive	-1
We're one of a few &quot;Featured Education Apps&quot; on the @Apple **Website** today, sweet! http://t.co/0yWvbe1Z	2011-10-18 15:14:30	126315223060709376	noUser	apple	1	3	1	2	2	0	0	positive	1	-0.0625	5	0.3429832458496094	0	positive	-1
@RIM to release new generation of phones in the new year to contend with @Apple... Hmmm.	2011-10-18 15:13:58	126315088641658881	noUser	apple	0	2	0	0	4	1	-1	neutral	0	0.0	3	0.24530363082885742	1	positive	-1
@RIM to release new generate of phones in the new year to contend with @Apple... Hmmm.	2011-10-18 15:12:26	126314701721309184	noUser	apple	0	2	0	0	4	1	-1	neutral	0	0.0	3	0.24530363082885742	1	positive	-1
We did an unexpected workshop for the #iPhone4S at @apple yesterday and we got an awesome amount of info #notjustaboutthephone @gamerchik16	2011-10-18 15:12:22	126314687116750849	noUser	apple	4	3	1	4	4	0	0	positive	1	-0.505859375	1	0.75	1	positive	-1
&lt;3 #ios5 @apple	2011-10-18 15:05:11	126312877916307458	noUser	apple	0	1	0	0	0	0	0	positive	0	0.0	0	0.0	0	neutral	-1
@lynnwi I wish. @apple isn't known for giving users options besides blue or grayâ€¦..	2011-10-18 15:03:49	126312535203921920	noUser	apple	3	1	1	1	2	0	0	negative	1	-0.09019851684570312	2	0.5625	0	neutral	-1
Will Siri come in spanish with a female latino voice? Or it will be a voice from spain? @apple	2011-10-18 15:03:23	126312423132102657	noUser	apple	2	1	0	0	7	0	0	neutral	2	-0.125	6	0.008246421813964844	0	neutral	-1
---Â» RT @Apple No question bro. RT @AintEeenTrippin: Should I get dis iPhone or a EVO 3D?	2011-10-18 15:01:37	126311981564178432	noUser	apple	3	1	0	0	3	1	-1	positive	0	-0.2421875	2	0.20721817108278628	0	neutral	-1
@Apple has THE WORST customer tech support. EVER.	2011-10-18 15:01:13	126311879218966529	noUser	apple	1	2	1	2	3	1	-3	negative	1	-0.26171875	1	0.16357421875	1	negative	-3
RT @TimjwDowning: #iOS 5  is a great system but it's taken all day to download @apple	2011-10-18 15:00:26	126311681126187008	noUser	apple	3	3	1	3	4	0	0	neutral	1	-0.1787109375	3	0.4736328125	0	neutral	-1
Using @Apple's mobile @AirPort Utility http://t.co/TiDpaHYC	2011-10-18 14:58:37	126311223343058946	noUser	apple	0	1	0	0	1	0	0	neutral	0	0.0	2	0.017578125	0	neutral	-1
Why doesn't @apple iCloud sync Stickies? They've always been around, just nothing every progressed w/ them!! Why apple why?  @gruber	2011-10-18 14:56:19	126310645443461121	noUser	apple	1	2	0	0	6	0	0	negative	1	-0.0625	3	0.251220703125	0	negative	-1
@Dropbox balked at acquisition by @Apple. My apps thank them. :)  http://t.co/VsYPl9Xu	2011-10-18 14:53:31	126309939961536513	noUser	apple	1	2	1	2	2	0	0	neutral	1	-0.25	1	0.15625	0	neutral	-1
@apple, your new &quot;Save a Version&quot; function in Pages is absolutely the most awful, interrupting, counter-intuitive piece of crap in the world	2011-10-18 14:52:13	126309616391950336	noUser	apple	3	1	0	0	4	3	-8	negative	0	-0.22021484375	4	0.6304950714111328	1	neutral	-4
These cos are worth billions: @Apple, @Facebook @Google &amp; @Amazon and they are battling for consumers  http://t.co/4WxPCH9h via @fastcompany	2011-10-18 14:48:01	126308556294205441	noUser	apple	0	3	1	2	3	0	0	neutral	1	0.0	1	0.109375	0	neutral	-1
Dear @Apple, I should not have to hack my 10.7 Lion Mac to make it useable:   http://t.co/6cQsL4qw	2011-10-18 14:45:49	126308005779210241	noUser	apple	4	2	1	2	3	0	0	negative	1	-0.7811918258666992	3	0.6718750298468881	0	negative	-2
RT @imightbewrong: I'm OVER people bitching about the #iPhone4S... I think it's the smartest phone I've ever had and I'm very happy.   :)  Way to go @Apple!	2011-10-18 14:45:01	126307801046847488	noUser	apple	5	3	2	5	3	0	0	positive	2	-0.28125	7	0.7044678311940515	0	positive	-2
@Adobe and @apple.   With the new CEO, will the iPhone and iPad finally get flash support?  http://t.co/lS7gfxi3	2011-10-18 14:42:18	126307117274644480	noUser	apple	0	2	1	2	2	0	0	neutral	2	0.0	5	0.4442844400036847	1	positive	-1
I hate my @apple computer.  Thats 3500 dollars down the drain.	2011-10-18 14:42:07	126307071984545793	noUser	apple	3	1	0	0	1	1	-3	negative	0	-0.59375	1	0.0436720997095108	3	negative	-4
Anyone else angry because @apple pulled everyone's access to the Siri App just so they could make it exclusive to the new iPhone 4S? RT THIS	2011-10-18 14:33:39	126304942049853441	noUser	apple	2	1	1	2	3	1	-3	negative	2	-0.734375	3	0.49060061578438807	1	negative	-4
Just when #TomCruise thought he had a unique name for his daughter, @Apple pulls the rug out from under him with the new #Siri App.	2011-10-18 14:25:37	126302918797312000	noUser	apple	4	1	0	0	3	0	0	neutral	2	-0.20624160766601562	4	0.39012908935546875	0	neutral	-1
I wonder If the person who has @apple is holding out for apple to buy it from them	2011-10-18 14:24:49	126302719882444801	noUser	apple	2	1	0	0	5	0	0	neutral	1	-0.033634185791015625	2	0.44921875	0	neutral	-1
I'm OVER people bitching about the #iPhone4S... I think it's the smartest phone I've ever had and I'm very happy.   :)  Way to go @Apple!	2011-10-18 14:24:38	126302673820594176	noUser	apple	5	3	2	5	3	0	0	positive	2	-0.28125	7	0.7044678311940515	0	neutral	-2
@apple my iPhone is charging very slowly!!!!!	2011-10-18 14:23:30	126302386644975616	noUser	apple	0	2	0	0	1	0	0	negative	0	0.0	1	0.234375	1	neutral	-1
iOS 5 for iPhone and iPad is Here: Apple's Best Release Yet?  http://t.co/iLYGZ5Ox #ios5 #ios @apple #ipad #tablet	2011-10-18 14:21:55	126301989486342145	noUser	apple	1	2	1	3	3	0	0	neutral	1	-0.25	3	0.2616610527038574	0	positive	-1
@Twitter CEO points to @Apple as 'corporate mentor' as @iOS signups triple http://t.co/GCY8iphN	2011-10-18 14:21:47	126301956951117826	noUser	apple	2	1	0	0	1	0	0	positive	1	-0.125	2	0.251953125	0	positive	-1
The 'Great Tech War': @Apple, @Facebook, @Google, @Amazon battle for the future http://t.co/sVu8cG1M via @fastcompany	2011-10-18 14:19:11	126301301511426049	noUser	apple	2	3	0	0	1	2	-3	neutral	0	-0.140625	1	0.00390625	2	neutral	-3
@BeeeThree I am aye, I wasn't @apple	2011-10-18 14:16:23	126300596633481216	noUser	apple	3	1	0	0	0	0	0	neutral	0	-0.09375	0	0.0	0	neutral	-1
How the community saw #SteveJobs - 12 Most #Community &quot;iCelebrates&quot; Steve Jobs - http://t.co/jJRwIvmc @Apple	2011-10-18 14:15:13	126300304600866816	noUser	apple	0	1	0	0	5	0	0	neutral	0	0.0	0	0.0	0	neutral	-1
@Apple #iOS5 gm on ipad1 is very slow wash better on beta7/8 solve this problem, or give me the ipad2	2011-10-18 14:11:33	126299379832336384	noUser	apple	2	1	2	3	5	1	-2	negative	1	-0.08319080450178262	5	1.158050537109375	2	neutral	-2
Steve Jobs' unconventional #leadership secret - ACC SmartBrief: http://t.co/CY6VxRnF &gt; @Apple #sm #HR #NEHRA	2011-10-18 14:08:25	126298592364331008	noUser	apple	2	2	0	0	4	0	0	neutral	1	-0.755584716796875	0	0.0	0	neutral	-1
@apple Wish I could pick month, day, and YEAR when setting a new calendar item on my iPhone. Why hasn't the new iOS fixed this yet?!	2011-10-18 14:03:23	126297326565330944	noUser	apple	6	2	1	1	6	0	0	negative	1	-0.7775726318359375	4	0.246337890625	0	negative	-1
9 apps in the AppStore New section aren't new just updated. There should be a rule against that. Also, why is @apple's POS apps always first	2011-10-18 14:03:03	126297241190281216	noUser	apple	2	1	0	0	6	0	0	negative	1	-0.125	7	0.32878875732421875	1	neutral	-1
sorry to say @apple But Your new Iphone IOS5 update Sucks a Fatty!!!!!!!!!!!!!!!!!! #SmokingPoleSucking	2011-10-18 13:55:52	126295434862936064	noUser	apple	2	2	0	0	2	2	-4	negative	0	-0.171875	3	0.14031982421875	2	negative	-2
RT @aplusk: Sending love &amp; light to everyone @Apple &amp; the entire Jobs family.Today we lost a Giant who will be missed even by those who didn't know him.	2011-10-18 13:52:21	126294550535872512	noUser	apple	5	3	1	3	2	2	-5	neutral	4	-1.020263671875	8	0.48866918479413357	1	negative	-2
@apple store NY	2011-10-18 13:51:23	126294304628019201	noUser	apple	0	1	0	0	2	0	0	neutral	0	0.0	0	0.0	0	neutral	-1
Attending #mobilemem , listening to James Kelley from @apple .	2011-10-18 13:49:41	126293879166205952	noUser	apple	0	1	0	0	2	0	0	neutral	0	0.0	1	9.765625E-4	0	neutral	-1
@Apple iTunes is the worst program ever. For such a great phone, you make some awful software.	2011-10-18 13:43:33	126292335540699136	noUser	apple	4	3	1	3	3	2	-6	negative	1	-0.54296875	4	0.5273437798468881	2	negative	-3
Tell how Steve Jobs &amp; @Apple changed your life and $5 will be donated to Pancreatic #Cancer Research! @PanCAN @Pan_Act http://t.co/BWzganje	2011-10-18 13:43:20	126292279009882113	noUser	apple	1	2	0	0	3	1	-1	neutral	1	-0.0625	5	0.409332275390625	1	neutral	-1
We have been using a Mac SE for the clock in my office for at least the last 6+ years and today it died. So sad. cc:@apple	2011-10-18 13:43:09	126292233963053056	noUser	apple	3	1	0	0	11	2	-5	neutral	0	-0.7182035446166992	2	0.08004629611968994	2	negative	-4
yeah, @apple is updated!! planking photos, #lmaoo http://t.co/IusXJJDq	2011-10-18 13:42:42	126292109727768576	noUser	apple	0	2	1	1	2	0	0	neutral	0	0.0	0	0.0	0	positive	-1
picking up my #iPhone4S in two hours @Apple!	2011-10-18 13:41:40	126291860305100801	noUser	apple	1	2	0	0	3	0	0	neutral	0	-0.25	1	0.0537109375	0	neutral	-1
@DickCostolo says daily #twitter signups have TRIPLED since the new @apple #iphone4S came out	2011-10-18 13:34:53	126290154737504256	noUser	apple	3	1	0	0	1	0	0	neutral	0	-0.18933773040771484	1	0.0758056640625	0	neutral	-1
yes, i am live tweeting my @apple tech support call. Isn't this fun?	2011-10-18 13:33:09	126289716097196032	noUser	apple	4	2	3	7	1	0	0	neutral	4	-0.45303964894173987	3	0.44609689712524414	0	neutral	-1
At the bus with my iPhone ;) thxx @apple	2011-10-18 13:24:57	126287654093471745	noUser	apple	1	1	0	0	1	0	0	positive	0	-0.001953125	0	0.0	0	neutral	-1
@DickCostolosays daily #twitter signups have TRIPLED since the new @apple #iphone4S came out	2011-10-18 13:24:23	126287512296632320	noUser	apple	3	1	0	0	1	0	0	neutral	0	-0.18933773040771484	1	0.0758056640625	0	neutral	-1
One would think the voice recognition on the @apple tech support line would work a little better.	2011-10-18 13:21:37	126286814578348032	noUser	apple	3	2	2	4	1	0	0	negative	3	-0.43115234375	8	0.7652896309627977	1	neutral	-1
@azee1v1 @apple @umber AppStore is well done, so is iTunes on the mobile devices.  I was talking about desktop app.	2011-10-18 13:12:27	126284506360578049	noUser	apple	2	2	0	0	4	0	0	positive	1	-0.15625	4	0.28762078475952146	0	positive	-1
