mean pos	mean neg	Comment (All)
1	3	&lt;&lt;LOL! It took me about 25 seconds to rubbish his argument...&gt;&gt;  LOL! What you mean is, it took you about 25 secs to delude yourself into thinking you have a counter-argument when all you proposed was tautological nonsense! What came first, the pro-Israel policy of the US govt., or the first gulf war, hmmmm?  &lt;&lt;...people like Chomsky are NOT only not prominent JEws....but.......you hate Israel simply because you hate the US and the west....etc&gt;&gt;  Get real! If I hated America and the West I wouldn't have cheered at the recent elections in the USA and I wouldn't bother to wish TB, the little chore-boy belonging to GWB, out of office in my homeland of the UK...Furthermore, if you don't think Chomsky is famous both as a Jew and as a linguist with outspoken and well-known political views against the US/Israel alliance, then where have you been all these years, besides studying hard at your Zionist Propaganda 101 course...??
1	1	Well, no.  But then the Q'ran doesn't refer to recipes for apple crumble, motor cycle mechanics or music hall.  So - what?
2	3	Message posted by bordeaux57 "Nothing in my post disputed the inclusivity of HMD (other than the Armenian Genocide).  I pointed out that though the Armenian church disputes HMD they do not boycott. I also stated that I felt that the view of politicos handwringing for a few moments doesnt fit well with the dignity of the memory.  So what point have I missed in that re Rwanda?"   I was making the point about HMD being inclusive - one of ghe reasons often cited for the day being unjustified is that it isn't. I have only accused the MCB of boycotting HMD because they refuse to accept the invitation. (For those who refuse to accept the part played by the holocaust in the creation of Israel, please make a note).  So i guess it was this that made me think you were emphasising a lack of inclusivity.....i may have misinterpreted that.  "Both Genocides along with other massacres should be studied and quitely commemorated with permanent memorials. HMD somehow demeans the whole"  However, i do not share your opinion of HMD being in any way demeaning. The service is quiet and dignified and it is quite correct that "politicos" are reminded of what the consequences of their actions are.  Referring to such commemorations as "handwringing" does rather suggest to me that it is those who do not like such days who have less respect for some tragedies than others. 
2	1	  Well put JASB!
1	2	Nothing is stoping the rest of the world, no one cares.  Bolton and his government pick and choose when to 'liberate' countries when its in their interests.      
2	2	Grant, why do you and jj insist on using personal attacks when some one disagrees or just refuses to argue with you?  I have no intentions of continuing this argument because I am never going to change your mind, nor do I wish to.  It is just not worth my time or energy, as I am sure it is not worth your time or energy.  You must have better things to do with your time than try to argue a point with some one who does not share your point of view or your convictions or beliefs or anything really, other than the love of travel.  If you were a dear friend, then it would be worth my while as your friendship would mean a great deal to me, however, you are a stranger, nothing more.  I do not take anything anyone says on these boards seriously, it's strictly to pass the time for me as I sit through conference calls, nothing more.    As it should be for you, strictly to pass the time.   So, live long and prosper, Rita.
1	2	     Someone tell him Bush and Blair will be leaving office in the near future before he starts to raise an army.
1	2	     Grant,although religion does play a part in the recrutment of terrorists, the primary reason for terrorist attacks is a response to the occupation of foreign lands by Western governments. You leave them alone, the attacks stop has history not shown us this?       
1	2	Sorry, that was for tonker (little wiener, as I know him)
1	3	I said Bush lied about the whole WMD thing. You are trying to use the supposed humanitarian angle (which in fact Iraq is now far worse and should have some humanitarian intervention as those in charge are clueless and useless).   
