mean pos	mean neg	Comment (All)
 1	 3	I watched all of that. I hated every minute of it, but I couldn't stop. It was like driving by a car accident. You don't want to slow down and look, but you just cant help yourself. Except this time the accident involves a clown car, a transsexual hooker, and a squad of very bored cheer leaders.<br><br>God damn if we didn't do a number on Japan with the atom bomb.
 4	 1	LOL!
 2	 2	That's ok. If you don't want to boycott. Your statement makes the specific point of 'choice'. Shouldn't a company stay away from moral issues?  But then again maybe not. In either case I stand by your decision.  I'm not going to buy their products because I know that marijuana is not a bad plant.
 2	 3	These critics are completely off-base with their assessments.<br><br>I know that the Digg community loves lists, but if more than1000 people wind up digging this article, it will be a sad day.
 2	 3	Great commentary, but I don't want Cheney to leave the country. I want both Bush &amp; Cheney to have their family assets seized to help pay for some of the destruction they caused. Then I want them both held accountable for their crimes (too many to list).<br>
 1	 3	National Socially Responsible Health Care!!!<br>Whatwe need is nationalized health care that keeps all of the money sucking fat companies totally out of it. All the health care costs should be borne by the country itself since too much time and money is spent figuring out who is responsible for all the carcinogens, pesticides, and everything else in the country that has unknown side effects. And then adding profit margins, advertising, legal costs, CEO benefits onto the cost. Not only that the profit motive makes the first priority of any company the avoidance of coverage as much as possible. That is an insane approach to the health and welfare of a nation and it's national security. As we know we are all affected by the lack of treatment of diseases of everyone else! In an interdependent system everyone needs to have good coverage.<br>It also seems to call in question the motivation of any form of insurance.<br>
 1	 2	Impossible to beat 1 million on this song
 2	 2	Looks great, but the actual DesktopGaming site is down right now...
 2	 2	Well, who needs a stimulus plan when we've for Paris to save the day?
 1	 4	JFC who cares? Who cares what Bush says none the less what some Douche Bag who worked for him says. Bush is over. Get over it! Find something relevant to write about!!!<br><br>'In response to the Andrew Card controversy' What controversy? F off and die!<br><br>Will Andrew Card issue an apology?' Who Fing cares? My neighbors cats sh1ts on my lawn. Will the cat apologize? If so will there be press coverage?
 1	 3	I hate both teams so I can be honest. <br><br>Ray Ray was shoved before he took the shot. It should have been a foul on the floor. I'm not quite sure what the bonus was at that time. <br><br>And saying that the game would not be close of someone shot better (from any angle) is like not saying anything. So don't. 
 2	 2	Religion is the anchor of moral society! And as moral society is forced to drag that anchor in it's quest for progress.
 2	 2	While these are all good points, if it isn't a project designed to be begun and completed in the short term then it isn't economic stimulus. That would be regular infrastructure building and such spending should be considered in other normal budgetary spending matters. The argument that 'this is our big chance to get a huge chunk of money' doesn't fly, we should not be any less critical of the spending in the stimulus package than we would be spending in the federal budget.
 1	 2	Katt Williams, we're coming for you!<br><br>signed, the DEA
 1	 2	This doesn't sound like anything that can't be treated and managed with a straight-jacket, a padded room, and lots and lots of Thorazine.
 3	 1	Absolutely amazing. Props to them.
 1	 1	5 Dollar Foot Long
 1	 2	Quick lets pass another hurried bailout bill!
 1	 2	Sheesh, I thought the fight was tough in Cali.
 2	 2	'Thats the point!' <br>I am so happy to have the President stand up for the real world. A stimulus is spending. You can spend it on good things that create jobs or stupid things (like simple rebate checks) that don't. That is a good debate. But 40 Republican lawmakers don't believe this simple fact and voted to remove all spending and replace it with huge tax cuts for rich individuals! Where is the middle ground with that? 
 2	 1	Dugg for the title.
 3	 2	E) have a few beers, and worry about it tomorrow.
 1	 2	Doesn't mean he cant miss it
 1	 1	Where's Mr. Eastwood and his M1 when you need him?
 1	 3	I guess they are planning to bailout their penises with our money.
 1	 2	When I first read the headline, I thought he was just stopped several times by several different officers. I was a little disappointed that it was just one long event. <br><br>Question: did he break any records?
 2	 2	yeah, barely any new intellectual properties, but there's always a few surprises so we'll have to wait and see.
 1	 3	wow, boner killer
 1	 3	Democrats on here trying to act like only the Republicans lie.... wow you all are so naive... almost all the people in Washington lie. This happens to cover about the stupidest lie that had little impact on anything of any lie ever committed in Washington. Learn to pick your fights better. Argue the war.. but getting riled up over this just shows you blow everything the Bush admin did way out of proportion.
 1	 2	Isn't Twitter the name for a vibrating butt-plug?
 1	 2	You know, Bush had a 23% approval rating.
 1	 4	There's no shame in failing a driving test a couple times, but 771???? She must be a complete idiot, because no driving test is beyond memorization. We're not talking 5 or 6 tries, Seven-hundred and seventy-one. Come ON woman! Get your head out of your ass!!!
 1	 3	Buried for inaccuracy. I can name 5 top players that's NOT Tiger Woods.<br>1) Tiger Woods<br>2) Tiger Woods<br>3) Tiger Woods<br>4) Tiger Woods<br>5) Tiger Woods<br><br>Oh Shi-
 2	 2	I'm with you on the first 2 but the last isn't really an inconsistency, it's just an inconvenience for the sake of seeing the stars.
 1	 2	The only thing that surprises me about this story is that there is still a station carrying Air America. Who Knew?
 1	 3	So this is just as useless as the Vista ads?
