content	NCRsurprise	SSPOL	OPW	BLNW	ONW	BLPW	NCRanticipation	APO	NRCHASHNEG	S140LEXPOS	ANE	SWP	NCRjoy	SWN	s140	NCRsadness	NCRnegative	NCRpositive	SSN	S140LEXNEG	label	NCRdisgust	NCRanger	NRCHASHPOS	NCRtrust	NCRfear	SSP
this guy so much like bruno mars\u002c it\u2019s crazy. he may be his long lost twin.	0	positive	1	2	3	1	1	2	-1.705	1.7069999999999999	-5	0.5162353515625	0	-0.3912353515625	neutral	2	2	1	-1	-2.645	neutral	0	1	3.446	0	1	2
Blog Post: MTV\u2019s \Teen Mom 2\ Returns for an Intense Third Season with Chelsea\u002c Jenelle\u002c Kailyn and Leah on Monday\u002c... http://t.co/mgMHsfvu	1	neutral	0	1	0	0	0	1	-0.74	2.4979999999999998	0	0.09375	1	-0.234619140625	neutral	0	1	1	-1	-0.511	neutral	1	1	3.306	1	1	1
The Business Leader\u2019s Award ceremony will be held during the @wef annual meeting in Davos on the  25 January 2013! http://t.co/YI4r8UFM	2	positive	2	0	0	1	1	3	-0.125	2.952	0	0.2969970703125	2	-0.0078125	neutral	0	0	2	-1	-0.9	neutral	0	0	4.641	1	0	2
@elifyk1 Hi Elif  Greetings from USA midwest  How is school going?  Happy Turkish Republic Day!  I can\u2019t wait for Nov 8 #NewGlee Yes!	0	positive	2	0	0	1	2	6	-0.7389999999999999	8.215	0	0.8916015625	1	-0.359375	positive	0	2	1	-1	-1.6829999999999998	positive	0	0	7.626000000000001	2	0	2
Hoping to look FIT tomorrow on the Jeremy Kyle show #ITVFashion	0	positive	1	0	0	0	1	3	-1.5659999999999998	1.915	0	0.5336647033691406	0	-0.03125	neutral	0	0	0	-1	-0.742	positive	0	0	1.0539999999999998	1	0	2
@Jordon_Atkins me you and joe gone chill Saturday of i come tho	0	neutral	0	1	1	0	0	0	-1.6869999999999998	1.929	0	6.771087646484375E-5	0	-0.466796875	negative	0	0	0	-1	-2.3	neutral	0	0	2.068	0	0	1
\Obma fails 2unite us\u002c he divides us by sex\u002c color\u002cparty\u002cage\u002c wealth Nevada\u2019s 1st Latino governor votes early for Romney\u002c predicts GOP win\	0	negative	0	1	0	1	0	7	-5.439	6.69	-2	0.23046875	1	-0.25	neutral	0	0	1	-2	-1.124	negative	0	0	3.159	2	0	1
Grammys concert pays moving tribute to Whitney Houston: Whitney Houston was given a final sendoff by the Grammys on Thursday as Halle...	0	neutral	2	0	0	0	0	0	-0.8959999999999999	3.110000000000001	0	0.90625	0	-0.4140625	neutral	0	0	1	-1	-2.5780000000000003	positive	0	0	7.218000000000001	0	0	1
Calling all voters\u002c I\u2019m calling on Nevada\u002cFlorida\u002cOhio\u002cTuesday night is the night u guys will i repeat will shine for the president lets go!	0	positive	3	0	0	1	0	0	-5.188	6.337	0	0.6047363858815515	0	-0.037109375	positive	0	0	2	-1	-1.154	neutral	0	0	4.563	1	0	2
We tallied up the votes and are announcing the winners for Calling All Communities! Tune in http://t.co/XmaXMLCQ on Nov 1st at 11am (CST)	0	positive	1	0	0	1	0	0	-2.855	4.3709999999999996	0	0.5537109375	0	0.0	neutral	0	0	0	-1	-0.8220000000000001	neutral	0	0	4.306000000000001	0	0	2
It\u2019s Radio 1 Rocks next -  week starting off with a Live lounge on @fearnecotton\u2019s show with Bullet for my Valentine on Monday	0	neutral	1	0	0	0	0	0	-0.488	4.1080000000000005	0	0.26690149307250977	0	-0.57275390625	positive	0	1	1	-1	-1.038	neutral	0	0	6.332	1	0	1
Drew Peterson is #Untouchable no more! Check out these movie photos before you watch on Sun at 7/6c: http://t.co/LT9WUkOD	1	positive	0	0	0	0	2	0	-2.036	5.560999999999999	-1	0.4164955624146387	1	-0.3148841857910156	positive	0	0	1	-1	-1.5619999999999998	positive	0	0	4.286999999999999	1	1	2
@HotspurRelated im just a 19 year old still on loan for the 3rd time at coventry 79 overall hopefully when i return bale will still be ther	0	neutral	3	0	0	0	1	2	-5.346	2.4240000000000004	0	0.5059814453125	0	-0.23742306232452393	neutral	0	1	0	-1	-5.209999999999999	neutral	0	0	2.2620000000000005	0	1	1
Halloween may be the second worst holiday\u002c right after valentine\u2019s day	0	negative	1	1	1	1	1	0	-1.847	1.06	-3	0.40728759765625	1	-0.2835000120358018	negative	0	0	1	-3	-2.209	negative	0	0	1.842	0	0	1
PUMPED to open the season tomorrow night against Georgetown!  Women\u2019s Preview: http://t.co/1k3PAK3C | Men\u2019s Preview: http://t.co/n5oFat9V	0	positive	1	0	1	0	1	0	-0.888	4.183	0	0.0	0	-0.5185655545137706	neutral	0	0	0	-1	-1.1600000000000001	positive	0	0	3.22	0	0	2
Just found a piece of candy that may have been injected with something. #Why	0	neutral	1	0	0	0	0	0	-2.801	1.155	0	0.1726093292236328	1	-0.18695354461669922	neutral	0	0	1	-1	-2.6310000000000002	negative	0	0	1.9620000000000002	1	0	1
Apple shakeup Mobile software boss eased out: Apple Inc. CEO Tim Cook on Monday pushed out the powerful head of the company&#039;s mo...	0	negative	1	0	0	2	2	2	-0.867	3.082	0	0.23535153648117557	1	-0.9871902465820312	neutral	0	0	1	-2	-3.0800000000000005	neutral	1	1	6.399999999999999	1	1	1
Somehow I managed to \lose\ my princess leia bra on Saturday. I\u2019m going to Noel Gallagher as \Glock at Phish\ ie jorts&tank. @custymcnoob	0	negative	0	0	0	0	0	0	-2.365	6.722	0	0.03125	0	-0.40625	neutral	0	0	1	-2	-2.708	neutral	0	0	5.645	0	0	1
@docbungle I may relent and get one myself\u002c but I hope it doesn\u2019t come to that. Hopefully all the decent apps will get ported to android	1	positive	5	0	0	2	1	4	-3.492	1.65	0	1.0373067874170374	1	-0.0625	positive	0	0	2	-1	-4.1690000000000005	neutral	0	0	0.919	1	0	3
Android 4.2 Camera app with Photo Sphere now available for Galaxy Nexus: Introduced on Monday\u002c Android 4.2 bring... http://t.co/yl8QQP0R	0	neutral	0	0	0	1	0	0	-1.1909999999999998	6.383	0	0.248046875	0	-0.00390625	neutral	0	0	0	-1	-1.379	neutral	0	0	2.812	0	0	1
SAEED: #NowPlaying: BEP\u002c Ricky Martin and KT Tunstall! Great songs to get you through your Sunday! Hate the rain!! http://t.co/c9PmolGw	0	negative	1	1	1	1	0	3	-2.915	6.885	-3	0.08209610077028628	0	-0.5625	positive	1	1	0	-4	-3.286	positive	1	1	6.674	0	1	3
@juliecrawley25. @GininjaDesign. @Donna_Butlin. Nope\u002c it\u2019s just Camden\u002c eating Greek food with a pumpkin... Just another Wednesday.	0	neutral	2	0	0	0	0	0	-0.122	1.737	0	0.34521484375	1	-0.21875	positive	0	0	1	-1	-0.264	neutral	0	0	4.393000000000001	1	0	1
Are you ready to shop The New Collection from H&M tomorrow?? The Grey Concept from H&M http://t.co/jQE4RJYb #fashion #shopping #highstreet	1	neutral	1	0	0	1	3	0	-0.7	4.3420000000000005	-1	0.2008056640625	1	-0.04736328125	neutral	0	0	1	-1	-0.807	neutral	0	0	6.444000000000001	1	0	1
FAQ: What is \u2019skeuomorphic design\u2019 and the executive shakeup at Apple: SAN FRANCISCO\u002c CA - MARCH 07:  Apple CEO ... http://t.co/YCvoPl98	0	negative	0	0	0	0	0	0	-0.33599999999999997	2.127	0	0.125	0	-1.52587890625E-5	neutral	0	0	1	-2	-1.287	neutral	0	0	4.620000000000001	0	0	1
Fact of the day; Halloween night is Papa John\u2019s second busiest night of the year behind Super Bowl Sunday.	0	positive	1	0	0	1	0	3	-0.619	1.7489999999999997	0	0.39935302734375	0	-0.044921875	neutral	0	0	0	-1	-1.636	neutral	0	0	6.522	1	0	3
@nicoleandrews_ No one can hold a candle to queen coco. If she\u2019s still doing shows in August for my wedding we HAVE to go!!!	0	positive	0	0	0	0	0	0	-2.5060000000000002	3.6529999999999996	-1	0.31128132253138574	0	-0.3759775161743164	neutral	0	0	1	-1	-2.8750000000000004	positive	0	0	6.438000000000001	0	0	2
Omg. Ricky Martin may be gay but he is one fine ass gay man.	0	positive	0	0	1	1	0	2	-1.546	1.451	-4	0.5155029296875	0	0.0	neutral	0	1	0	-2	-2.0100000000000002	positive	0	0	1.3730000000000002	0	0	3
@lenakoncha the Clippers are playing the Cavaliers on Monday and are having a night to honor Israel! :) wish you were in LA STILL.	0	positive	2	0	0	1	0	3	-3.993	3.6790000000000003	0	0.34765625	0	-0.1641216278076172	negative	0	0	1	-1	-4.394	positive	0	0	4.959	1	0	2
On the bright side tomorrow\u2019s CHOCOLATE DAY #getexcited	0	neutral	1	0	0	1	1	1	0.0	1.211	0	0.388427734375	1	-1.220703125E-4	positive	0	0	1	-1	-0.054	positive	0	0	3.799	1	0	1
Um I just learned that Sunday is NATIONAL CHOCOLATE DAY. I\u2019m totally taking advantage of that.	0	neutral	3	0	0	1	1	2	-2.425	2.6179999999999994	0	1.626708984375	1	-0.03125	positive	0	0	2	-1	-0.622	positive	0	0	3.798	1	0	1
To all 90\u2019s ladies\u002c see you on 15th Dec - Axl Rose. @selzky @trisiska_putri @InaDio (teaser biar gak kecewa) http://t.co/hQZNzmZX	0	negative	0	0	0	0	0	0	-0.5329999999999999	9.617000000000003	0	0.41558897495269775	0	0.0	neutral	0	0	0	-3	-0.8049999999999999	neutral	0	0	4.6339999999999995	0	0	1
Noel Gallagher: \Musicians are fucking idiots.\ - Yeah\u002c Brian May - he\u2019s an idiot... an idiot who just so happens to be a professor?	0	negative	1	4	3	0	0	0	-3.646	5.58	-10	0.2039794921875	0	-0.5625	neutral	0	2	1	-2	-3.0110000000000006	negative	2	0	2.763	1	0	1
Vow is likely to return from a midsummer break in the Prix de Royallieu at Longchamp on Saturday. http://t.co/FmoCg7YK	1	neutral	1	1	1	0	1	0	-0.721	0.868	0	0.21875	1	-0.17995464867279773	neutral	0	0	1	-1	-3.1639999999999997	neutral	0	0	3.348	1	0	1
@HOPE_forHippies Hell yea lmfaoo \u002c & see you tomorrow Asia baby (;	0	positive	0	1	1	0	1	0	-3.152	2.1550000000000002	-4	0.12652647495269775	1	-0.5546875	neutral	1	1	1	-2	-0.5880000000000001	positive	1	1	1.6119999999999999	0	1	3
@Real_Liam_Payne I wanted you to know that here in Argentina is going to make a directioner fest 10 November te Amo TE AMO te amo!	0	neutral	0	0	0	0	0	0	-5.354000000000001	3.6510000000000007	0	0.8230591118781381	0	-0.28125	neutral	0	0	0	-1	-2.034	neutral	0	0	2.729	0	0	1
Its November already.. Christmas will be here soon\u002c then New Year\u002c then Valentine\u2019s day then GRADUATION?!?!	1	positive	1	0	0	0	1	0	-0.286	3.6679999999999993	0	0.354248046875	1	-0.125	neutral	0	0	1	-1	-0.9420000000000001	neutral	0	0	3.2440000000000007	1	1	2
#NowPlaying Michael Jackson - She\u2019s Out of My Life (Live At Wembley July 16. http://t.co/vxRYuADn L.O.V.E it! #MjTunes	0	positive	2	0	0	1	0	3	-0.604	2.941	0	0.38484811782836914	1	-0.002384185791015625	negative	0	0	1	-1	-1.075	positive	0	0	3.931	0	0	3
Niggas be on the LAKERS DICK...we still gon finish damn near first seed...while yo team be struggling for the 8th spot	0	negative	0	2	2	0	0	0	-8.59	2.6119999999999997	-11	0.2684288024902344	0	-0.5415630340576172	neutral	0	1	0	-2	-4.364	negative	1	1	2.034	1	0	1
@RediTlhabi @StevenB7777 OCTOBER  people have principles..& argue passionately for them\u002c about them & ACT on them.  Ghandi\u002c Sadat\u002c ADT\u002c me!	0	positive	1	0	1	1	0	0	-6.415000000000002	2.2289999999999996	0	0.2679443359375	0	-0.18695354461669922	neutral	0	1	0	-2	-0.8840000000000001	positive	0	1	1.4929999999999997	0	0	3
@amberrblack amber fantastic news!!! We will reunite with Barbara and jenelle on November 21st when teen mom 2 premieres!!	0	positive	3	0	0	1	0	4	-2.898	7.749	0	0.15234375	0	-0.0859375	positive	0	0	0	-1	-0.984	positive	0	0	6.618000000000002	0	0	3
I need another Viv necklace... May buy myself one for Valentines day #nojoke	0	neutral	0	0	0	0	0	0	-2.123	0.883	0	0.33740234375	0	-0.240234375	neutral	0	0	0	-1	-1.9729999999999999	neutral	0	0	1.5499999999999998	0	0	1
I\u2019m in the bathroom bumping \Niggas In Paris\ Crunk ass hell like it\u2019s my 1st time hearing it this song will never get old lol	0	negative	2	2	1	1	1	5	-3.8360000000000003	5.203	-8	0.24591446014528628	0	-0.8125	neutral	1	3	0	-2	-2.5079999999999996	positive	1	1	5.142000000000001	0	2	2
Just got tickets to see Muse in Florida. That\u002c combined with the Grammys two weeks prior\u002c equals a really busy February for Ruby and myself.	0	neutral	1	0	1	0	0	0	-1.6369999999999998	1.903	0	0.7835088968276978	0	-0.0625	neutral	0	0	0	-1	-2.5060000000000002	neutral	0	0	5.716	0	0	1
Welcome Nick J! :\) \@nickjonas\  In Manila! So excited for the show on Friday.	1	positive	2	0	0	2	1	5	-0.017	9.386	0	0.2773475646972656	1	0.0	positive	0	0	1	-1	-0.336	positive	0	0	3.233	2	0	3
Battle for the 17th banner: Royal Rumble basketball edition	0	neutral	0	0	1	0	2	0	-0.626	1.5	-1	0.1796875	1	-0.265625	neutral	0	1	1	-1	-0.515	neutral	0	1	2.69	0	0	1
no matter what anyone says...Ray Lewis may be the best defensive player to ever play the game. Hes got heart and hes got anger.	0	negative	2	2	3	1	0	4	-4.4479999999999995	1.6039999999999999	-4	0.3240970372578431	0	-0.227142333984375	neutral	0	2	0	-4	-2.5489999999999995	positive	0	1	2.654	0	0	2
4th Album out #RED\u002c #20MillionSwifties\u002c 6 Grammy Awards\u002c 10 AMAs\u002c 13 BMI Awards! Reigning Entertainer of the Year ACM!  #6YearsTaylorSwift	0	positive	0	0	0	2	0	6	-0.1	3.3	0	0.375	0	-0.002384185791015625	neutral	0	0	0	-1	-2.775	positive	0	0	6.882000000000001	0	0	2
Smooches from Fido: Yea or Nay? - July 6th was International Kissing Day (of the human sort). Later in the month\u002c Ca... http://t.co/ctBrbIFt	0	positive	0	0	0	0	0	0	-3.34	4.153	0	0.2470703125	0	-0.53125	neutral	0	1	0	-1	-2.56	neutral	0	0	2.8449999999999998	0	0	3
It\u2019s midnight on the east coast which means its @nickjonas birthday! HAPPY 20th BIRTHDAY NICK J!!!!!!!!!! <333	2	positive	1	0	0	1	3	3	-0.308	10.516999999999998	0	0.484375	3	0.0	positive	0	0	4	-1	-1.414	positive	0	0	12.915000000000001	1	0	2
Apple CEO apologizes for error-ridden new map app: Apple CEO Tim Cook apologized Friday for the company\u2019s error-ridden new mobile map...	0	neutral	0	0	0	0	1	0	-6.801	4.119	-2	0.156494140625	0	-0.18359375	positive	0	0	0	-1	-1.042	negative	0	0	4.502	0	0	1
Monta Ellis / Ellis provided just five points on 2-of-13 shooting Thursday http://t.co/AErfHHuK #nba #playersnews	0	neutral	1	0	0	0	0	0	-2.347	1.7429999999999999	0	0.203857421875	0	0.0	neutral	0	1	0	-1	-0.109	neutral	0	1	2.2779999999999996	0	1	1
When I teach a basketball in my own school\u002c we\u2019re gonna spend the 1st day watching Larry Bird videos\u002c & the rest will take care of itself.	1	positive	2	0	0	0	1	2	-3.044	3.0340000000000007	0	0.6167001724224406	2	-0.124969482421875	positive	0	0	3	-1	-2.285	neutral	0	0	4.414000000000001	1	0	2
AT&T offers free cloud storage for iOS and Android AT&T on Thursday announced a new service it calls AT&T Locker th... http://t.co/7yoVkmMX	0	neutral	1	1	1	1	1	1	-4.489	3.007	0	0.14682722091674805	0	-0.1832275390625	neutral	0	1	0	-1	-7.66	neutral	0	0	6.235	1	0	1
We are here @NBCofChicago for our 12th Anniversary celebration.  You still have time to make it - 6620 S. King Dr	1	neutral	1	0	0	1	2	0	-1.665	5.1240000000000006	0	0.25244143609688807	1	-0.1962900161743164	neutral	0	0	2	-1	-1.559	positive	0	0	3.723	1	0	1
@KarimAndSugar I told you Shane would get his 5th-star on Rivals before Signing Day. @Taylor_McNeill7	0	neutral	0	0	0	0	0	0	-1.672	2.325	0	0.10846328827028628	0	-0.03125	neutral	0	0	0	-1	-1.102	neutral	0	0	1.343	0	0	1
@mysticvalley Mitch are you free on Sunday to bale leaves for an hour?  If not no big deal  you can have them for animals	1	neutral	2	0	0	1	1	2	-5.147	4.9590000000000005	-1	0.2079463005065918	1	-1.0228910446166992	neutral	0	1	1	-1	-3.9600000000000004	neutral	0	0	3.2879999999999994	1	1	1
@stevefekete @altberry @ferlazz @jimmymcgorman @rodneyondrums me heart will explode\u002c i need some new about avril\u2019s 4th album	0	neutral	2	0	0	0	0	0	-1.7620000000000002	2.242	0	0.2760009765625	0	-0.115234375	neutral	0	0	0	-1	-1.3419999999999999	neutral	0	0	2.537	0	0	1
Love how I skipped every category of the NTA\u2019s besides the soaps. Couldn\u2019t give half a fuck if everything else went off the air tomorrow.	0	negative	1	1	0	1	1	3	-4.582999999999999	3.532	-4	0.414794921875	1	-0.5809935388767826	neutral	0	0	1	-3	-4.0440000000000005	positive	0	0	4.462	0	0	3
@starky88 @nfl_uk Was in on sat and they only had the Ray Lewis home jersey.  They didn\u2019t have a lot either.	0	neutral	0	0	0	0	0	0	-3.646	1.353	0	0.05078125	0	-0.21039104461669922	negative	0	0	0	-1	-3.0180000000000002	negative	0	0	2.5229999999999997	0	0	1
New York Giants: Game-by-Game Predictions for the 2nd Half of the Season http://t.co/yK9VTjcs	0	neutral	0	0	0	0	0	0	-0.556	2.414	0	0.0758056640625	0	-0.1328125	neutral	0	0	0	-1	-0.8919999999999999	neutral	0	0	2.6539999999999995	0	0	1
C\u2019mon c\u2019mon does sound like Queen\u2019s we will rock you somehow...	0	positive	3	0	0	1	0	2	-1.418	2.309	0	0.19140625	0	-0.12514625489711761	neutral	0	0	1	-1	-0.854	neutral	0	0	0.9980000000000001	0	0	2
Mashed out to \Niggas In Paris\ in the club while in Paris... as cliche as it may sound. #WeOutHere	0	neutral	1	2	1	0	0	0	-2.081	3.4660000000000006	0	0.1251220703125	0	-0.12753044068813324	neutral	0	0	0	-1	-0.514	neutral	0	0	4.4590000000000005	0	0	1
Pick the Chelsea team to play Swansea - Chelsea\u2019s focus now turns back to the Premier League and on Saturday we make... http://t.co/6Az8JiIz	0	neutral	2	0	0	1	0	0	-2.749	2.4240000000000004	0	0.526916889460836	0	-0.0983734130859375	neutral	0	0	4	-1	-1.538	neutral	0	0	2.7190000000000003	1	0	1
@MarkUkLeaf I just had a look and it seems Nash to Davos is a done deal along with Joe Thornton. I may have to pay a visit...	1	neutral	2	0	0	0	2	0	-3.3470000000000004	5.079999999999999	-1	0.516326904296875	2	-0.3764066696166992	neutral	0	0	3	-1	-2.853	neutral	0	0	2.564	2	0	1
My mom just texted me reminding me that Grammys birthdays tomorrow.. HOW COULD I EVER FORGET? #BiggestDayOfTheYear	0	neutral	1	0	1	0	1	0	-3.7430000000000003	1.9130000000000003	-1	0.172607421875	0	-0.125	negative	0	1	0	-1	-3.084	positive	0	0	1.829	0	0	1
@ariaclemente Wow! you\u2019re also a percy jackson fan! :-) The 4th book of Heroes of Olympus will be entitled \House of Hades\ @camphalfblood	0	positive	2	0	0	1	0	10	-2.216	6.979999999999999	0	0.1485595703125	0	-0.0625	positive	0	0	0	-1	-2.224	positive	0	0	3.2950000000000004	0	0	4
Esperance will be without star player Youssef Msakni for the first leg of the Champions League final against Al Ahly on Saturday. #AFRICA	0	neutral	2	0	1	0	1	0	-1.817	3.4659999999999997	0	0.22822952270507812	1	-0.0390625	neutral	0	1	2	-1	-2.8609999999999998	negative	0	0	3.7279999999999998	1	0	1
@chrischris__  The Sun: Paolo Di Canio says beating Aston Villa tonight would be like having sex with Madonna. #legend	1	positive	1	0	0	1	2	2	-4.699	4.151	-1	0.3560791015625	2	-0.0625	positive	1	1	2	-1	-0.471	negative	0	1	5.678000000000001	2	1	2
OBVIOUSLY\u002c i am not a fan of Dream High 2 and i haven\u2019t even watched it! well\u002c i watched the 1st ep\u002cthat\u2019s where i heard that song!^^	0	positive	2	0	1	0	0	4	-3.881	4.494000000000001	0	0.7705526351928711	0	-1.0004301071166992	neutral	0	0	0	-1	-4.277	negative	0	0	6.151	0	0	2
Black History Fact: Marsalis is the 1st and only artist to win both classical and jazz Grammy Awards in one year\u002c and to repeat the next yr	0	neutral	0	0	1	2	0	7	-1.017	4.398999999999999	0	0.33642578125	0	-0.08032900094985962	neutral	1	1	1	-1	-2.069	positive	0	0	9.258	1	0	1
Watching David Letterman with no audience but playing like they are still there is the 2nd most brilliant thing I\u2019ve seen tonight.	0	positive	2	0	0	2	2	6	-3.7219999999999995	3.7909999999999995	-1	0.81298828125	1	-0.2212505340576172	neutral	0	0	1	-1	-2.675	positive	0	0	4.419999999999999	1	0	2
Gov. Mitch Daniels will announce his Indiana Supreme Court pick at 10 a.m. Will the 3rd time be the charm for a female member of the panel?	0	positive	5	0	0	2	2	3	-2.9920000000000004	4.172	0	0.61566162109375	0	-0.1882171630859375	neutral	0	0	4	-1	-1.9059999999999997	neutral	0	1	2.9099999999999997	0	1	3
Goodnight everyone!!! Talk to you all tomorrow :D I shall leave you with Harry Styles -A http://t.co/fC1ZKoW7	1	positive	0	0	0	0	1	0	-1.9399999999999997	7.335	-1	0.34375	0	-0.18814849853515625	positive	2	2	1	-1	-1.625	neutral	0	1	4.194	0	0	2
Most common nights to order pizza: NYE\u002c Jan 1\u002c day before Thanksgiving\u002c Super Bowl Sunday\u002c Halloween. http://t.co/3j3QiL3j	0	positive	1	0	0	1	0	3	-0.448	1.753	0	0.0712890625	0	-0.1550675048828125	neutral	0	0	0	-1	-0.63	neutral	0	0	4.203	0	0	3
The Grey and Yellow Gold Wedding Puzzle is now up with the first piece being a unique two-tone dress by @shopbop! http://t.co/1RYso3ZZ	1	positive	2	0	1	1	0	0	-1.342	5.110000000000001	-1	0.16851019859313965	0	-0.75439453125	positive	0	0	2	-1	-1.2970000000000002	positive	0	0	6.1819999999999995	0	0	2
