content	NCRsurprise	SSPOL	OPW	BLNW	ONW	BLPW	NCRanticipation	APO	NRCHASHNEG	S140LEXPOS	ANE	SWP	NCRjoy	SWN	s140	NCRsadness	NCRnegative	NCRpositive	SSN	S140LEXNEG	label	NCRdisgust	NCRanger	NRCHASHPOS	NCRtrust	NCRfear	SSP
@sheridanmarfil - its not so much my obsession with cell phones, but the iphone!  i'm a slave to at&amp;t forever because of it. :)	0	negative	0	1	1	1	0	0	-3.1950000000000003	2.31	0	0.2734375	0	-0.984375	negative	1	1	0	-3	-6.735	negative	0	1	2.877	0	1	2
@freitasm oh I see. I thought AT&amp;T were 900MHz WCDMA?	0	neutral	0	0	0	0	1	0	-1.38	1.416	0	0.001526474952697754	0	-0.1875	neutral	0	0	0	-1	-1.349	neutral	0	0	0.089	0	0	1
@Plip Where did you read about tethering support Phil?  Just AT&amp;T or will O2 be joining in?	0	positive	3	0	0	1	0	2	-2.516	3.1100000000000003	0	0.342529296875	0	0.0	neutral	0	0	0	-1	-3.577	neutral	0	0	0.647	0	0	2
Fuzzball is more fun than AT&amp;T ;P http://fuzz-ball.com/twitter	0	positive	1	0	0	1	1	4	-0.642	5.543	0	0.0	1	-0.203125	positive	0	0	1	-1	-0.115	negative	0	0	0.082	0	0	2
Today is a good day to dislike AT&amp;T. Vote out of office indeed, @danielpunkass	2	negative	1	1	1	1	2	3	-2.258	2.8989999999999996	-2	0.9127218145877123	2	-0.4711341857910156	positive	1	2	2	-3	-2.309	negative	1	2	2.829	2	0	2
GOT MY WAVE SANDBOX INVITE! Extra excited! Too bad I have class now... but I'll play with it soon enough! #io2009 #wave	2	positive	1	1	2	2	2	4	-3.206	4.935	-3	0.5168460606953431	2	-0.6645383834838867	positive	1	1	3	-2	-4.478000000000001	positive	1	1	4.4830000000000005	2	1	4
looks like summize has gone down. too many tweets from WWDC perhaps?	0	positive	1	0	2	1	0	2	-2.6109999999999998	1.738	0	0.2238478809595108	0	-0.359375	negative	0	0	0	-1	-2.557	negative	0	0	0.526	0	0	2
I hope the girl at work  buys my Kindle2	1	positive	1	0	0	1	1	2	-1.0510000000000002	0.736	0	0.10504182451404631	1	-0.03125	negative	0	0	1	-1	-1.734	neutral	0	0	1.067	1	0	3
Missed this insight-filled May column: One smart guy looking closely at why he's impressed with Kindle2 http://bit.ly/i0peY @wroush	0	negative	1	1	0	2	0	4	-2.6	3.0960000000000005	-2	0.29345703125	0	-0.87744140625	neutral	0	0	0	-2	-2.754	neutral	0	0	1.0899999999999999	0	0	2
@sklososky Thanks so much!!! ...from one of your *very* happy Kindle2 winners ; ) I was so surprised, fabulous. Thank you! Best, Kathleen	1	positive	5	0	0	5	1	14	-1.736	12.612000000000002	0	1.16455078125	1	-0.15625	positive	0	0	1	-1	-1.222	positive	0	0	9.597	1	0	3
Man I kinda dislike Apple right now. Case in point: the iPhone 3GS. Wish there was a video recorder app. Please?? http://bit.ly/DZm1T	0	negative	3	1	1	1	0	2	-4.273000000000001	0.9880000000000001	-2	0.1298495531154913	0	-0.5837929807858018	neutral	1	2	1	-3	-8.683000000000002	negative	1	1	2.36	0	1	2
@cwong08 I have a Kindle2 (&amp; Sony PRS-500). Like it! Physical device feels good. Font is nice. Pg turns are snappy enuf. UI a little klunky.	1	positive	3	0	1	4	1	8	-5.92	3.338	0	1.4705831427127123	1	-0.6376371383666992	positive	0	0	1	-1	-3.478	positive	0	0	3.5180000000000002	1	0	2
The #Kindle2 seems the best eReader, but will it work in the UK and where can I get one?	0	positive	2	0	0	2	0	3	-1.6859999999999997	1.6909999999999998	0	0.1666301127843326	0	-0.03125	neutral	0	0	0	-1	-2.939	positive	0	0	2.714	0	0	2
I have a google addiction. Thank you for pointing that out, @annamartin123. Hahaha.	0	positive	1	0	1	1	0	5	-1.968	5.888000000000001	0	0.09375	0	-0.28308773040771484	neutral	0	1	0	-1	-0.732	positive	0	0	1.008	0	0	2
@ruby_gem My primary debit card is Visa Electron.	0	neutral	0	0	0	0	0	0	-0.844	0.56	0	0.0205078125	0	-0.125	neutral	0	0	1	-1	-1.9809999999999999	neutral	0	0	1.48	0	0	1
Off to the bank to get my new visa platinum card	0	neutral	0	0	0	0	0	0	-1.9249999999999998	1.166	0	0.09833145233278628	0	-0.35400390625	neutral	0	0	0	-1	-1.7279999999999998	neutral	0	0	1.584	1	0	1
dearest @google, you rich bastards! the VISA card you sent me doesn't work. why screw a little guy like me?	0	negative	2	1	2	3	0	4	-7.037999999999999	3.2340000000000004	-5	0.3874209749046713	0	-0.41162109375	negative	0	0	0	-4	-4.808999999999999	negative	0	0	1.308	0	0	2
has a date with bobby flay and gut fieri from food network	0	neutral	0	0	0	0	1	0	-1.182	1.5030000000000001	0	0.0	1	-0.095458984375	neutral	0	0	1	-1	-0.651	neutral	1	0	1.9220000000000002	1	0	1
Excited about seeing Bobby Flay and Guy Fieri tomorrow at the Great American Food &amp; Music Fest!	1	positive	2	0	0	2	2	6	-0.441	4.861000000000001	0	0.271484375	3	-0.15625	positive	1	0	3	-1	-0.44	positive	0	0	5.406000000000001	2	0	3
Gonna go see Bobby Flay 2moro at Shoreline. Eat and drink. Gonna be good.	1	positive	1	0	0	1	1	3	-0.439	3.4560000000000004	0	0.8367336988594616	1	0.0	positive	0	0	2	-1	-1.772	positive	0	0	2.433	1	0	2
can't wait for the great american food and music festival at shoreline tomorrow.  mmm...katz pastrami and bobby flay. yes please.	1	positive	3	0	0	1	3	5	-0.7629999999999999	6.5089999999999995	0	0.76953125	3	-0.203125	neutral	1	1	3	-1	-1.0899999999999999	positive	0	0	7.555999999999999	1	0	3
My dad was in NY for a day, we ate at MESA grill last night and met Bobby Flay. So much fun, except I completely lost my voice today.	0	positive	1	1	2	1	1	4	-1.42	3.433	-3	0.7920824289321899	1	-0.382568359375	negative	1	1	2	-1	-6.4990000000000006	positive	0	0	6.714	0	0	2
Fighting with LaTex. Again...	0	negative	0	0	0	0	0	0	-0.7030000000000001	0.533	0	0.0	0	0.0	neutral	0	1	0	-3	-0.9710000000000001	negative	0	1	0.396	0	0	1
@Iheartseverus we love you too and don't want you to die!!!!!!  Latex = the devil	0	positive	2	2	2	1	1	4	-2.294	5.890999999999999	-3	0.352294921875	1	-0.7225408630371094	neutral	2	2	1	-1	-2.18	negative	1	1	3.609000000000001	0	2	3
7 hours. 7 hours of inkscape crashing, normally solid as a rock. 7 hours of LaTeX complaining at the slightest thing. I can't take any more.	0	negative	1	2	1	1	0	2	-2.782	2.285	0	0.2187080383282023	0	-1.8134765625	negative	0	0	2	-2	-5.675000000000001	negative	0	0	5.269	0	0	2
How to Track Iran with Social Media: http://bit.ly/2BoqU	0	neutral	0	0	0	0	1	0	-2.6710000000000003	2.016	0	0.0038909912109375	0	-0.001953125	neutral	0	0	0	-1	-2.207	neutral	0	0	0.898	0	0	1
Shit's hitting the fan in Iran...craziness indeed #iranelection	0	negative	0	1	0	0	0	3	-1.104	1.7149999999999999	-4	0.01171875	0	-0.1669921875	neutral	0	1	0	-2	-2.509	negative	1	1	1.135	0	0	1
Monday already. Iran may implode. Kitchen is a disaster. @annagoss seems happy. @sebulous had a nice weekend and @goldpanda is great. whoop.	1	positive	3	2	2	3	1	9	-1.9919999999999998	5.234	-2	1.0234375	1	-0.6875	positive	1	1	1	-1	-5.8	negative	1	1	5.689	1	1	3
Twitter Stock buzz: $AAPL $ES_F $SPY $SPX $PALM  (updated: 12:00 PM)	0	neutral	0	0	0	0	1	0	-3.48	1.998	0	0.06494140066206455	0	-0.05078125	neutral	0	0	1	-1	-2.9049999999999994	neutral	0	0	0.753	0	1	1
getting ready to test out some burger receipes this weekend. Bobby Flay has some great receipes to try. Thanks Bobby.	0	positive	2	0	1	2	1	5	-1.7280000000000002	5.499999999999999	0	0.70367431640625	0	-0.002384185791015625	positive	0	0	0	-1	-1.685	positive	0	0	4.771999999999999	0	0	2
@johncmayer is Bobby Flay joining you?	0	neutral	0	0	0	0	0	0	-0.357	3.177	0	0.0	0	0.0	neutral	0	0	0	-1	-0.115	neutral	0	0	0.49	0	0	1
i lam so in love with Bobby Flay... he is my favorite. RT @terrysimpson: @bflay you need a place in Phoenix. We have great peppers here!	0	positive	3	0	0	3	0	8	-1.789	8.397000000000002	0	0.5360689160879701	2	-0.3334379196166992	positive	0	0	3	-1	-2.2279999999999998	positive	0	0	6.8	1	0	3
I just created my first LaTeX file from scratch. That didn't work out very well. (See @amandabittner , it's a great time waster)	0	positive	3	1	0	3	1	3	-2.112	3.499	0	0.7428409702125937	0	-0.22311782836914062	positive	0	0	0	-1	-2.895	negative	0	0	4.603	0	0	3
using Linux and loving it - so much nicer than windows... Looking forward to using the wysiwyg latex editor!	0	positive	0	0	0	2	0	2	-1.832	6.207999999999999	0	1.03125	1	0.0	positive	0	0	2	-1	-0.8640000000000001	positive	0	0	5.494	1	0	4
After using LaTeX a lot, any other typeset mathematics just looks hideous.	0	neutral	1	1	1	0	0	0	-4.686999999999999	1.365	0	0.172607421875	0	-1.078125	neutral	1	1	0	-1	-2.489	positive	1	0	0.636	0	1	1
Ask Programming: LaTeX or InDesign?: submitted by calcio1 [link] [1 comment] http://tinyurl.com/myfmf7	0	neutral	0	0	0	0	0	0	-2.9559999999999995	2.332	0	0.001953125	0	-0.3828125	neutral	0	0	0	-1	-0.16799999999999998	neutral	0	0	1.399	0	0	1
On that note, I hate Word. I hate Pages. I hate LaTeX. There, I said it. I hate LaTeX. All you TEXN3RDS can come kill me now.	0	negative	0	5	5	0	0	0	-10.808	2.1750000000000003	-15	0.5269536972045898	0	-2.1987762451171875	negative	5	5	1	-4	-10.813999999999998	negative	4	4	0.6739999999999999	1	5	1
Ahhh... back in a *real* text editing environment. I &lt;3 LaTeX.	0	positive	2	0	0	0	0	0	-1.095	1.4789999999999999	0	0.17687988094985485	0	-0.09375	positive	0	0	1	-1	-0.853	positive	0	0	2.322	1	0	2
Trouble in Iran, I see. Hmm. Iran. Iran so far away. #flockofseagullsweregeopoliticallycorrect	0	neutral	0	1	1	0	0	0	-2.009	0.489	-2	0.010803818702697754	0	-0.6044921875	neutral	0	0	0	-1	-8.426	negative	0	0	0.34	0	0	1
Reading the tweets coming out of Iran... The whole thing is terrifying and incredibly sad...	0	negative	2	1	1	1	1	0	-4.636	1.1019999999999999	-2	0.3525390625	0	-1.3158607482910156	negative	0	0	1	-5	-6.670999999999999	negative	0	0	1.904	0	0	1
